id,comment,is_representative
572,自身で描いた絵や声を元に自分とは異なる主義主張をされる可能性がある、それを不特定多数に使われると個人では収拾がつかなくなる。,True
729,自分のトレードマーク・アイコン・この人だとわかる個性を無駄んだ使用されどこに使われるかわからないという状況が怖いです。例:無断で絵や声などを犯罪関連・反社組織に利用されるなど,False
