id,comment,is_representative
643,PDF 10 ページ目後半、11 ページ頭に記載されている「学習データは切り貼りではないとされる」事について無断転載に当たると思います。文面通りに受け取る事は出来ません。訂正をお願いします。,True
854,配布 PDF 10 ページ目後半、11 ページ頭にに記載されている「学習（）データは切り貼りではないとされる」事について、無断転載してるし、切り貼りだろうがもうこの時点で舐めてんのかテメェってなりました、はい,False
